"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"3a9f47216143082bdfba62e8940160856767d672","io.netty.channel.DefaultChannelPipeline","0.142311","5","28","11","0.130186","0.146606","182","162","2","3","3","196","33","21","48","67","162","0.0294118","0.0977366","95","47","2","66","0.0860215","104","2","3","0","0","1","877","1125","11","3","11","3","95","0","67","0","95","459","0","67","0","1105","1398","38","3","16","3","138","0","101","0","352","524","0","208","13","0","6","0","26","57","0","0","0","0","0","0","13","0","36","0","0","0","0","0","3","0","0","0","0","0","0","0","5","0","0","9","1","22","0","0","3"
"559f1b110aeb0d586308d9ad8fb01f78170dd6e2","io.netty.channel.epoll.AbstractEpollServerChannel","0.142857","1","2","1","0.0983607","0.0978261","12","9","6","0","0","9","11","3","5","4","13","0","0","0","0","0","2","0.12381","13","4","7","2","2","2","34","44","29","0","1","0","9","0","1","0","87","8","0","47","1","92","122","36","0","2","0","12","0","2","0","123","41","0","64","1","0","0","0","6","4","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","3","0","0","1"
"6aa5f76d4225ea54c344fab28f0393d9b4af19b3","io.netty.handler.codec.http2.DelegatingDecompressorFrameListener","0.143143","2","8","2","0.073107","0.100775","28","26","2","4","4","41","27","5","5","39","50","0.166667","0.3","66","43","1","5","0.262857","92","2","2","0","0","1","154","242","5","1","4","1","11","0","5","0","25","85","0","19","0","258","383","9","1","8","1","28","0","16","0","52","122","0","40","0","0","0","0","3","11","0","1","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0"
"b701da8d1c79b4a2f02e3ff2d22a31f1bf084d00","io.netty.handler.codec.http2.internal.hpack.Decoder","0.143541","2","12","3","0.122066","0.128527","52","41","1","6","4","76","13","7","36","24","44","0.375","0.167102","64","36","3","5","0.167102","64","0","0","0","0","0","319","426","24","3","24","3","20","0","7","3","20","179","0","7","3","319","426","24","3","24","3","20","0","7","3","20","179","0","7","3","0","0","0","2","17","0","0","0","0","0","0","11","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1"
"ead87b7df8d923417475ead2d7680747b1a72f07","io.netty.handler.codec.http2.internal.hpack.Decoder","0.143541","2","12","3","0.122066","0.128527","52","41","1","6","4","76","13","7","36","24","44","0.375","0.167102","64","36","3","5","0.167102","64","0","0","0","0","0","319","426","24","3","24","3","20","0","7","3","20","179","0","7","3","319","426","24","3","24","3","20","0","7","3","20","179","0","7","3","0","0","0","2","17","0","0","0","0","0","0","11","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1"
"20dffa8ee644b451776cee7e79f15d7d1c2151d8","io.netty.handler.ssl.JdkSslServerContext","0.143689","1","5","1","0.0923913","0.132743","17","15","2","3","3","24","6","5","6","8","15","0.571429","0.289308","46","44","4","3","0.289308","46","2","2","0","0","1","113","184","8","0","2","0","7","0","6","0","40","67","0","33","0","113","184","8","0","2","0","7","0","6","0","40","67","0","33","0","0","2","0","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0"
"7f907e8c2aa2284ea8e48953ec5d3b5f13ed9435","io.netty.handler.codec.http.multipart.HttpPostRequestDecoderTest","0.145513","1","4","2","0.129032","0.126582","40","30","7","2","2","16","29","0","0","31","40","0.888889","0.0884615","23","8","8","1","0.0884615","23","0","0","0","0","0","237","310","0","0","0","0","9","0","8","0","9","125","0","8","0","237","310","0","0","0","0","9","0","8","0","9","125","0","8","0","0","0","0","18","13","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","6","9","0","0","0"
"d2683c391149332733017aed2aece6ff6de7c4f6","io.netty.handler.codec.http.multipart.HttpPostRequestDecoderTest","0.145749","1","4","2","0.129032","0.126582","40","30","7","2","2","16","29","0","0","30","39","0.888889","0.0884615","23","8","8","1","0.0884615","23","0","0","0","0","0","237","310","0","0","0","0","9","0","8","0","9","125","0","8","0","237","310","0","0","0","0","9","0","8","0","9","125","0","8","0","0","0","0","18","13","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","6","9","0","0","1"
"6e5b25733f49d2ea843a89b4d547b856142212ec","io.netty.handler.codec.http2.Http2ConnectionRoundtripTest","0.145756","8","26","18","0.150072","0.154255","104","87","1","2","2","26","37","17","14","47","67","0.0833333","0.124661","46","6","1","11","0.0814332","50","0","0","0","0","0","323","443","15","0","15","0","20","0","11","0","20","188","0","11","0","564","693","22","0","16","0","54","0","43","0","106","285","3","91","0","0","2","0","27","46","0","0","0","0","0","0","3","0","5","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","2","0","24","0","0","2"
"e06fcdbc6a162f085b77e25bed1f847026cfd3ea","io.netty.channel.group.DefaultChannelGroup","0.145903","1","6","2","0.114286","0.120603","28","24","3","3","2","47","13","2","2","20","42","0.130435","0.057971","12","12","3","20","0.056872","12","1","1","0","0","1","195","241","6","0","6","0","22","0","22","0","22","91","0","22","0","199","245","9","0","6","0","23","0","23","0","23","92","3","23","0","0","3","0","1","7","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","1","0","0","0"
"1f27c3b39060e544b4d3aaf05b700dd5c433a0cd","io.netty.channel.socket.DefaultServerSocketChannelConfig","0.14604","2","8","2","0.0931677","0.103704","15","14","1","3","1","31","7","2","15","15","34","0.1","0.0425532","6","6","2","18","0.0425532","6","2","3","1","1","2","135","161","14","12","2","4","19","0","19","13","31","58","0","29","14","135","161","14","12","2","4","19","0","19","13","31","58","0","29","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"8271c8afccf7eb21bf6f994b5f3565f6d55bdee4","io.netty.util.internal.StringUtil","0.14611","2","16","4","0.107649","0.133333","38","32","5","4","4","61","2","111","127","2","22","1","0.25","80","72","19","0","0.25","80","0","0","0","0","0","240","353","11","0","11","0","20","7","18","0","20","121","7","18","0","240","353","11","0","11","0","20","7","18","0","20","121","7","18","0","0","1","0","2","6","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"abccf184115129e7f4eb79af6c4fab0fc19ec1ea","io.netty.handler.codec.http2.DefaultHttp2Connection","0.14622","5","30","10","0.115108","0.150617","128","122","1","3","3","32","20","18","65","19","37","0.125","0.214286","36","33","2","14","0.161491","156","1","1","0","0","1","132","226","8","0","8","0","18","0","15","0","18","61","0","15","0","810","1112","36","2","36","1","115","0","85","3","157","358","0","112","5","0","0","0","11","39","0","0","0","0","0","0","15","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","11","0","0","0","0","2"
"e6ca9882a107c34cf6358c8d7a68561025f06016","io.netty.util.AsciiString","0.146228","4","33","7","0.115079","0.151652","116","101","5","4","4","177","8","46","36","21","72","0.652174","0.300896","235","224","30","16","0.260821","235","1","1","0","0","1","546","883","16","0","8","0","51","5","45","0","107","374","7","97","0","666","1008","27","0","9","0","58","5","52","0","114","468","17","104","0","0","5","0","7","51","0","0","0","0","0","0","18","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","9","2","1","0","0","2"
"e6ca9882a107c34cf6358c8d7a68561025f06016","io.netty.util.internal.StringUtil","0.146249","2","16","4","0.106443","0.13278","38","32","5","4","4","61","2","115","131","2","22","1","0.249221","80","72","19","0","0.249221","80","0","0","0","0","0","241","357","12","0","12","0","20","8","18","0","20","121","8","18","0","241","357","12","0","12","0","20","8","18","0","20","121","8","18","0","0","1","0","2","6","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1"
"63a02fc04e6ce45aee38b0437ae0279880e5fe40","io.netty.util.internal.StringUtil","0.146249","2","16","4","0.106443","0.13278","38","32","5","4","4","61","2","116","133","2","22","1","0.249221","80","72","19","0","0.249221","80","0","0","0","0","0","241","357","12","0","12","0","20","8","18","0","20","121","8","18","0","241","357","12","0","12","0","20","8","18","0","20","121","8","18","0","0","1","0","2","6","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"ba6ce5449ee852b782dde9a11933f6a09b123e22","io.netty.util.internal.StringUtil","0.146947","2","16","4","0.106742","0.133333","38","32","5","4","4","61","2","114","131","2","22","1","0.25","80","72","19","0","0.25","80","0","0","0","0","0","240","356","11","0","11","0","20","7","18","0","20","121","7","18","0","240","356","11","0","11","0","20","7","18","0","20","121","7","18","0","0","1","0","2","6","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"869687bd711e1358367203526128d9a2ad90663a","io.netty.channel.udt.nio.NioUdtAcceptorChannel","0.147186","1","4","1","0.10101","0.123457","10","10","9","3","3","19","11","3","5","10","26","0.2","0.0357143","3","3","1","4","0.0357143","3","5","9","2","2","2","81","99","33","0","2","0","16","0","4","0","85","24","0","46","2","81","99","33","0","2","0","16","0","4","0","85","24","0","46","2","0","0","0","11","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","7","0","0","0"
"fbaf5d06e65f9adaf57bc6bb9d566b64b40a3830","io.netty.channel.embedded.EmbeddedChannelTest","0.147567","1","2","2","0.187879","0.201342","31","30","6","1","1","9","15","0","0","16","24","0.125","0.0333333","3","1","1","7","0.0261438","4","0","0","0","0","0","87","101","0","0","0","0","8","0","7","0","8","49","0","7","0","149","165","2","0","0","0","22","0","20","0","64","66","0","62","0","0","0","0","11","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","8","0","0","0"
"e3bf6799983eea213f33266d60a44428d3b19da5","io.netty.channel.epoll.EpollDatagramChannel$EpollDatagramChannelUnsafe","0.147577","1","3","1","0.152542","0.14","18","14","2","4","4","18","20","1","0","49","51","0","0.047619","5","0","0","2","0.047619","5","3","3","0","0","1","100","118","8","0","1","0","2","0","1","0","42","71","0","17","0","100","118","8","0","1","0","2","0","1","0","42","71","0","17","0","0","0","0","2","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"4fb585965cf7613dc1011b23f09114135a254399","io.netty.channel.epoll.EpollDatagramChannel$EpollDatagramChannelUnsafe","0.147577","1","3","1","0.155172","0.14","18","14","2","4","4","18","19","1","0","49","51","0","0.0384615","4","0","0","2","0.0384615","4","3","3","0","0","1","100","116","8","0","1","0","2","0","1","0","42","71","0","17","0","100","116","8","0","1","0","2","0","1","0","42","71","0","17","0","0","0","0","2","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1"
"2fd42cfc6b32dacb812c6f2ecef8522cd94718d4","io.netty.handler.codec.http2.Http2ConnectionRoundtripTest","0.14771","8","26","18","0.152269","0.15704","104","87","1","2","2","26","37","17","14","47","67","0.0833333","0.125341","46","6","1","11","0.0827815","50","0","0","0","0","0","321","441","15","0","15","0","20","0","11","0","20","186","0","11","0","554","683","22","0","16","0","53","0","42","0","93","279","3","78","0","0","2","0","26","47","0","0","0","0","0","0","3","0","5","0","0","2","0","40","0","0","0","0","0","0","0","0","0","0","0","2","0","23","0","0","2"
"fcbeebf6dff759a1e0cfe2e20fe5103e4c40075c","io.netty.handler.ssl.SniHandlerTest","0.148148","1","2","2","0.173913","0.131387","32","18","1","2","2","12","25","0","0","37","43","0","0.131387","18","0","0","4","0.116129","18","0","0","0","0","0","119","166","0","0","0","0","6","0","3","0","6","74","0","3","0","137","184","4","0","0","0","9","0","3","0","53","82","0","45","0","0","0","0","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","8","2","0","0"
"559f1b110aeb0d586308d9ad8fb01f78170dd6e2","io.netty.channel.epoll.AbstractEpollStreamChannel","0.149205","7","28","8","0.132132","0.142276","132","105","4","4","4","95","29","14","21","62","85","0.8","0.227743","110","72","4","1","0.18","162","4","6","2","2","1","373","540","38","0","10","0","23","0","4","0","103","224","0","51","1","738","999","58","0","19","0","48","0","15","0","189","432","3","80","6","0","0","0","20","35","0","1","0","0","0","0","13","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","1","11","0","0","1"
"bdde5a20f607a7b65489ed6db5094852bc4f0b53","io.netty.handler.codec.http.ServerCookieEncoder","0.14966","1","2","1","0.0735294","0.0877193","10","10","1","3","3","30","6","2","5","19","25","0.333333","0.136364","18","17","2","4","0.136364","18","0","0","0","0","0","114","136","0","0","0","0","6","0","5","0","6","70","0","5","0","114","136","0","0","0","0","6","0","5","0","6","70","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"7d60699a4951b4dcaba4cb06029d4432a863b171","io.netty.channel.epoll.EpollDatagramChannel$EpollDatagramChannelUnsafe","0.149883","3","6","3","0.135135","0.12766","15","12","2","4","4","17","20","1","0","46","48","0","0.050505","5","0","0","2","0.050505","5","3","3","0","0","1","94","111","9","0","1","0","2","0","1","0","42","66","0","17","0","94","111","9","0","1","0","2","0","1","0","42","66","0","17","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1"
"9b37de32a0b77e65f32709c7dff25d12a42c42ae","io.netty.handler.codec.http.ServerCookieEncoder","0.150171","1","2","1","0.0735294","0.0877193","10","10","1","3","3","30","6","2","5","19","25","0.333333","0.136364","18","17","2","4","0.136364","18","0","0","0","0","0","114","136","0","0","0","0","6","0","5","0","6","70","0","5","0","114","136","0","0","0","0","6","0","5","0","6","70","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"ae2906de1ed504a4170a2194a9a7ce51a8e2b0d7","io.netty.handler.codec.http.ServerCookieEncoder","0.150171","1","2","1","0.0735294","0.0877193","10","10","1","3","3","30","6","2","5","19","25","0.333333","0.136364","18","17","2","4","0.136364","18","0","0","0","0","0","114","136","0","0","0","0","6","0","5","0","6","70","0","5","0","114","136","0","0","0","0","6","0","5","0","6","70","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"ce6931e0e51096c5b6f1fc23ac939fb95ee70bc1","io.netty.channel.epoll.AbstractEpollServerChannel","0.15035","1","2","1","0.104348","0.105882","12","9","6","0","0","9","11","3","5","4","13","0","0","0","0","0","2","0.123711","12","4","7","2","2","2","34","44","29","0","1","0","9","0","1","0","87","8","0","47","1","85","115","36","0","2","0","12","0","2","0","124","38","0","64","1","0","0","0","5","4","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","0","0"
"ab925abc7db806ead57f8d9ea50ff322ce2ff891","io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoderTest","0.150359","4","8","6","0.122047","0.136054","62","60","1","1","1","36","35","4","0","50","85","0.03125","0.0252525","10","3","1","31","0.0307692","14","0","0","0","0","0","386","449","22","0","22","0","35","0","31","0","35","226","0","31","0","441","508","22","0","22","0","42","0","38","0","42","255","0","38","0","0","1","0","44","62","0","0","0","0","0","0","3","0","2","0","0","0","0","76","0","0","0","0","0","0","0","0","0","0","0","1","0","24","1","0","0"
"227e67900e35f0d01fbf3f4aca86877aefa52d79","io.netty.channel.CoalescingBufferQueueTest","0.150463","1","2","2","0.112821","0.127907","22","22","1","1","1","13","12","1","0","19","31","0.1","0.0233918","4","3","1","9","0.0227273","4","0","0","0","0","0","167","190","10","0","10","0","12","0","9","0","12","120","0","9","0","172","195","13","0","10","0","13","0","10","0","13","122","3","10","0","0","1","0","2","61","0","0","0","0","0","0","0","0","2","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"b186342f5214a9884639439a587b710ac7d2a549","io.netty.handler.codec.ReplayingDecoder","0.150685","2","7","2","0.103139","0.136364","23","21","1","5","5","38","12","14","33","24","39","0.2","0.645161","280","271","1","4","0.645161","280","6","8","11","19","1","154","223","9","0","6","0","15","0","4","0","37","78","0","21","1","154","223","9","0","6","0","15","0","4","0","37","78","0","21","1","0","0","0","11","3","0","1","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","6","0","0","1"
"7547a448e00e4766108baa7ee21886647dee5b52","io.netty.channel.PendingWriteQueueTest","0.150852","2","4","4","0.18328","0.210117","57","54","5","1","1","18","19","3","3","30","44","0.1","0.0179641","3","1","1","9","0.0338346","9","0","0","0","0","0","164","201","0","0","0","0","14","0","9","0","14","116","0","9","0","257","311","6","0","2","0","30","0","25","0","152","153","3","147","0","0","0","0","20","45","0","0","0","0","0","0","0","0","1","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","3","0","16","0","0","0"
"58b968b6036dc194dce5a3e70d05d493b2fb6b58","io.netty.channel.socket.DefaultServerSocketChannelConfig","0.150895","2","8","2","0.100671","0.112903","15","14","1","3","1","30","7","2","14","14","32","0.105263","0.0461538","6","6","2","17","0.0461538","6","2","3","1","1","2","124","149","13","11","2","4","18","0","18","12","29","50","0","27","13","124","149","13","11","2","4","18","0","18","12","29","50","0","27","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"c78544cfaa5403f0599bcc8c73f3374295b4dd67","io.netty.handler.codec.http.HttpVersion","0.151104","2","7","2","0.0790514","0.112583","20","17","1","2","2","38","3","64","17","2","17","0.769231","0.32287","72","60","10","3","0.32287","72","0","0","0","0","0","151","253","11","0","11","0","15","2","12","0","15","75","2","12","0","151","253","11","0","11","0","15","2","12","0","15","75","2","12","0","0","6","0","0","17","0","0","0","0","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","1"
"4db6c655349df5581332dac5059a67f087756158","io.netty.channel.epoll.EpollSocketChannel","0.151372","5","20","6","0.158263","0.159498","113","89","5","4","4","66","22","8","5","51","71","0.125","0.139601","49","18","1","7","0.132193","85","4","6","0","0","2","302","393","37","0","9","0","20","0","7","0","87","192","0","51","1","558","714","44","0","10","0","37","0","13","0","131","341","3","72","1","0","0","0","15","18","0","1","0","0","0","0","7","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","8","0","0","0"
"4db6c655349df5581332dac5059a67f087756158","io.netty.channel.epoll.EpollSocketChannel","0.151372","5","20","6","0.158263","0.159498","113","89","5","4","4","66","22","8","5","51","71","0.125","0.139601","49","18","1","7","0.132193","85","4","6","0","0","2","302","393","37","0","9","0","20","0","7","0","87","192","0","51","1","558","714","44","0","10","0","37","0","13","0","131","341","3","72","1","0","0","0","15","18","0","1","0","0","0","0","7","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","8","0","0","0"
"3ba856a5f45c467b280ee37ff8d4f144f67eb819","io.netty.handler.codec.socks.SocksCmdResponseTest","0.151786","1","3","1","0.119658","0.132653","14","13","4","1","1","11","5","0","0","8","15","0.571429","0.24031","31","12","4","3","0.24031","31","0","0","0","0","0","98","117","0","0","0","0","7","0","6","0","7","38","0","6","0","98","117","0","0","0","0","7","0","6","0","7","38","0","6","0","0","0","0","10","15","0","2","0","0","0","0","0","0","4","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"2a14f749796ad754ab43d89e69f55ea44ee758a6","io.netty.channel.PendingWriteQueueTest","0.151837","2","4","4","0.186275","0.212598","57","54","8","1","1","17","18","3","3","31","44","0.1","0.0122699","2","1","1","9","0.0305344","8","0","0","0","0","0","161","196","0","0","0","0","13","0","9","0","13","115","0","9","0","254","306","6","0","2","0","29","0","25","0","147","152","3","143","0","0","0","0","20","45","0","0","0","0","0","0","0","0","1","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","3","0","16","0","0","1"
"2fefb2f79c30bcda5b43815d64174aac900e740c","io.netty.handler.codec.http2.InboundHttp2ToHttpAdapterTest","0.152798","4","9","7","0.116059","0.125547","86","86","2","2","2","29","48","19","16","56","79","0.0666667","0.012024","6","4","1","14","0.0101156","7","0","0","0","0","0","493","540","19","0","19","0","23","0","14","0","23","319","0","14","0","685","741","40","2","23","0","50","0","33","0","154","405","2","113","3","0","2","0","33","32","0","0","0","0","0","0","0","0","1","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","11","21","0","0","1"
"e33f12f5b8a37b3f2a7291a10a61c8bce6ce73e0","io.netty.channel.udt.nio.NioUdtAcceptorChannel","0.153153","1","4","1","0.106383","0.12987","10","10","8","3","3","18","11","3","5","10","25","0.2","0.0375","3","3","1","4","0.0375","3","5","9","2","2","2","77","94","33","0","2","0","15","0","4","0","83","23","0","46","2","77","94","33","0","2","0","15","0","4","0","83","23","0","46","2","0","0","0","10","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","6","0","0","1"
"076d4ed5147f186b5e5a25945b77bce63c0d0165","io.netty.channel.epoll.AbstractEpollStreamChannel","0.153703","7","28","8","0.135802","0.147887","132","105","4","4","4","93","29","14","21","62","85","0.8","0.2375","114","72","4","1","0.18578","162","4","6","2","2","1","366","537","38","0","10","0","23","0","4","0","103","220","0","51","1","710","972","58","0","19","0","47","0","14","0","184","417","3","78","5","0","0","0","19","34","0","1","0","0","0","0","13","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","1","11","0","0","1"
"956a757d37c52d550aebdbfaf3d68863baa2a765","io.netty.channel.epoll.AbstractEpollStreamChannel","0.153703","7","28","8","0.135802","0.147887","132","105","4","4","4","93","29","14","21","62","85","0.8","0.2375","114","72","4","1","0.18578","162","4","6","2","2","1","366","537","38","0","10","0","23","0","4","0","103","220","0","51","1","710","972","58","0","19","0","47","0","14","0","185","417","3","78","5","0","0","0","19","34","0","1","0","0","0","0","13","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","1","11","0","0","1"
"1f6e96ed150c42be5484691675bf19c44ea67814","io.netty.handler.codec.http.HttpContentCompressor","0.153846","1","4","1","0.0948905","0.136842","13","13","1","4","3","30","9","4","4","5","10","1","0.296296","40","39","4","0","0.296296","40","4","5","0","0","1","95","137","6","0","3","0","5","0","3","0","32","51","0","27","1","95","137","6","0","3","0","5","0","3","0","32","51","0","27","1","0","0","0","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"9fd35d09a26e1dd060baa9d307cd69f05d6f7ae6","io.netty.channel.ChannelOutboundBuffer","0.15395","2","12","4","0.127835","0.134454","62","48","1","6","6","76","22","18","18","32","56","0.181818","0.113757","43","26","2","9","0.1075","43","0","0","0","0","0","335","462","17","1","17","1","24","0","10","0","24","214","0","10","0","357","485","23","1","22","1","27","0","12","0","29","221","0","14","0","0","0","0","2","44","0","4","0","0","0","0","13","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","1","0","0"
"844976a0a2a940eb28293e3f74bc133cbbde0bac","io.netty.handler.codec.http2.CompressorHttp2ConnectionEncoder","0.153953","3","12","3","0.09319","0.138298","26","26","1","4","4","49","28","3","3","32","44","0.166667","0.273092","68","54","1","5","0.265625","68","4","5","0","0","1","181","272","9","1","7","1","12","3","5","0","31","99","3","24","0","188","279","9","1","7","1","13","3","6","0","42","102","3","35","0","0","0","0","4","8","0","1","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"cf8f6e3e2f608f3ac35b1cdf34934bd885108dd0","io.netty.handler.codec.http.HttpUtilTest","0.153996","1","1","1","0.156627","0.161765","13","11","7","0","0","7","10","0","0","15","22","0.125","0.0144928","1","1","1","7","0.0144928","1","0","0","0","0","0","68","83","0","0","0","0","7","0","7","0","7","45","0","7","0","68","83","0","0","0","0","7","0","7","0","7","45","0","7","0","0","0","0","2","29","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0"
"4f6ef695822253715dc75cd7355f3325505cae67","io.netty.bootstrap.Bootstrap","0.154054","2","6","2","0.122302","0.143617","34","27","1","3","3","37","24","161","186","34","55","0.733333","0.255814","55","48","11","4","0.24498","61","1","1","0","0","1","160","244","11","0","5","0","21","0","14","0","54","78","0","34","0","188","278","14","0","5","0","24","0","17","0","57","91","3","37","0","0","4","0","7","12","0","0","0","2","0","0","3","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","4","0","4","0","0","1"
"f0f014d0c755b7b2e11853aa822ba0b88d7a48cc","io.netty.handler.ssl.PemReader","0.154242","1","4","2","0.20155","0.218182","26","24","1","3","3","20","7","1","4","5","13","1","0.0756303","9","3","1","0","0.0756303","9","0","0","0","0","0","110","129","3","0","3","0","8","0","0","0","8","57","0","0","0","110","129","3","0","3","0","8","0","0","0","8","57","0","0","0","0","0","0","2","10","0","0","0","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"421eabe666f5eb3c760c757e991e4f37213f7333","io.netty.channel.SingleThreadEventExecutor","0.154717","3","9","4","0.155763","0.167883","50","46","3","3","3","56","5","14","30","6","37","0","0.0128205","3","1","0","18","0.0143885","4","2","2","2","7","1","231","276","10","0","10","0","31","0","17","0","31","103","0","17","0","274","321","10","0","10","0","35","0","20","0","35","124","0","20","0","0","6","0","4","13","0","0","0","0","0","0","2","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","8","0","0","0","0","0"
